1057961975,384,25462,8022,2,1,
2071312054,386,9424,68711,2,2,
1608907432,388,58925,45753,1,1,
510274075,390,49399,6442,2,2,
1368754677,392,5955,83484,2,2,
299772623,394,25128,44173,1,2,
1316954691,396,280,21215,2,1,
1400636837,398,68936,81904,2,2,
1692179114,400,89305,58946,1,1,
123251158,402,13346,19635,2,2,
671078187,404,69539,96677,2,2,
1826006750,406,57988,57366,2,1,
1265678261,408,53727,34408,2,2,
183252632,410,51230,95097,2,1,
1235140755,412,87956,72139,1,2,
194346218,414,67130,32828,2,2,
1784261162,416,26585,9870,2,1,
1070612563,418,77327,70559,2,2,
1557066297,420,52574,47601,1,2,
852339907,422,84756,8290,2,2,
1369114134,424,45691,85332,2,2,
1984050259,426,93747,46021,2,1,
665171759,428,50888,23063,1,2,
185143598,430,49972,83752,2,2,
1064992301,432,77654,60794,1,1,
890005039,434,49316,21483,2,2,
811907688,436,95054,98525,2,2,
344599989,438,83162,59214,1,1,
663547311,440,51443,36256,2,2,
828153734,442,23275,96945,2,2,
446612702,444,34589,73987,2,1,
473469762,446,84620,34676,1,2,
1966714839,448,67249,11718,2,1,
1067332094,450,39002,72407,2,2,
1382328431,452,60485,49449,1,2,
528290727,454,68602,10138,2,1,
148759563,456,22549,87180,2,2,
906745785,458,43406,47869,1,2,
696154389,460,72477,8558,2,2,
714044924,462,40243,85600,2,2,
1781347480,464,41260,46289,1,1,
727528190,466,65950,23331,2,2,
5239001,468,51037,84020,2,1,
1039677964,470,76768,61062,2,2,
1602627167,472,98379,21751,2,2,
1237601947,474,80749,98793,2,1,
897281174,476,8335,59482,1,2,
637220338,478,98068,36524,2,2,
331769388,480,12801,97213,2,1,
408313636,482,70512,74255,1,2,
1684054127,484,37301,34944,2,1,
869147904,486,98341,11986,2,2,
697514700,488,65820,72675,1,2,
1686140091,490,77212,49717,2,1,
961368712,492,5077,10406,2,2,
1424474367,494,57227,87448,1,2,
432685053,496,39951,48137,2,2,
661498709,498,13165,25179,2,2,
191491981,500,47330,85868,2,1,
1294404346,502,3481,62910,2,2,
1365457153,504,57336,23599,1,2,
1461279938,506,31647,641,2,1,
1570793774,508,33008,61330,1,2,
300260756,510,30333,38372,2,1,
480915604,512,54880,99061,2,2,
724140127,514,3095,76103,1,2,
1574879355,516,47954,36792,2,1,
830818447,518,88061,13834,1,2,
773731326,520,36386,74523,2,1,
1030404124,522,98569,51565,2,2,
584937675,524,28912,12254,1,2,
1637142880,526,12938,89296,2,1,
1084374104,528,3115,49985,2,2,
915753914,530,73756,27027,1,1,
2110304779,532,46303,87716,2,2,
485725306,534,12182,64758,2,2,
1989402764,536,84592,25447,1,1,
2142659043,538,42303,2489,2,2,
1322795681,540,99985,63178,1,2,
236853214,542,98017,40220,2,1,
870350218,544,16840,909,2,2,
1001500683,546,10376,61598,2,2,
1033355336,548,53300,38640,1,2,
153769587,550,33814,99329,2,2,
763756620,552,36372,76371,2,1,
481124430,554,40133,37060,1,2,
1503186063,556,68681,14102,2,1,
400642554,558,64958,74791,2,2,
977915087,560,27936,51833,1,2,
1940233722,562,69736,12522,2,1,
1320294151,564,12208,89564,1,2,
300924374,566,67848,50253,1,2,
1084240118,568,82077,27295,2,2,
270307235,570,89142,87984,2,2,
391417758,572,27550,65026,1,1,
519504013,574,73899,25715,2,2,
1147495962,576,72268,2757,2,2,
727044383,578,16317,63446,2,14,
1891442155,580,28347,40488,2,2,
553389744,582,91050,1177,2,2,
1486857322,584,96895,78219,1,1,
2052954912,586,32091,38908,2,2,
1742741162,588,96624,15950,2,2,
1516183034,590,20920,76639,1,2,
593060225,592,43134,53681,2,2,
579307365,594,80960,14370,2,1,
583768440,596,83034,91412,1,2,
1139726721,598,77750,52101,2,1,
970992350,600,90735,29143,2,2,
2085953687,602,79800,89832,1,2,
1897924815,604,79727,66874,2,1,
759827996,606,1193,27563,2,2,
227597426,608,15302,4605,1,2,
1538633859,610,42590,65294,2,1,
1812503280,612,33819,42336,2,2,
1161119838,614,96360,3025,1,2,
1276807567,616,71381,80067,2,1,
1123193277,618,40611,40756,1,2,
119841208,620,2552,17798,2,1,
1813049214,622,60414,78487,2,1,
1746656017,624,48850,55529,1,2,
612414664,626,1796,16218,2,1,
1730311422,628,60432,93260,2,2,
562420970,630,26592,53949,1,2,
42319716,632,32638,30991,2,1,
1036224839,634,9039,91680,2,2,
1674497813,636,22328,52369,2,2,
1321120167,638,8355,29411,1,1,
136615104,640,59716,90100,2,2,
322075498,642,15047,67142,2,2,
739703815,644,57324,27831,1,2,
232639827,646,84489,4873,2,2,
676641907,648,46744,65562,2,1,
227517763,650,77481,42604,1,2,
1190763288,652,90349,3293,2,2,
807245375,654,64126,80335,2,1,
1773583343,656,1036,41024,1,2,
1535681658,658,61330,18066,2,2,
543677842,660,58641,78755,2,1,
1805731203,662,87474,55797,2,2,
234727782,664,45914,16486,2,1,
1614810275,666,8699,93528,2,2,
838602889,668,26373,54217,2,2,
1946804518,670,76700,31259,1,1,
385693414,672,87304,91948,2,2,
514263934,674,29260,68990,2,2,
223900451,676,43867,29679,1,1,
381039333,678,54472,6721,2,2,
1635690848,680,95518,67410,1,2,
341025773,682,56857,44452,2,1,
21694075,684,95205,5141,2,2,
923602491,686,49917,82183,1,2,
1098383888,688,24134,42872,2,2,
67781336,690,17811,19914,1,2,
564349735,692,62459,80603,2,1,
2028358737,694,83301,57645,2,2,
1141771934,696,96450,18334,1,2,
777621840,698,96352,95376,2,1,
2024626493,700,35983,56065,2,2,
487724768,702,3997,33107,1,1,
1619872080,704,12233,93796,2,2,
393204045,706,40859,70838,2,2,
1890703434,708,40789,31527,1,1,
2123629778,710,8740,8569,1,2,
1556943876,712,21168,69258,2,2,
1268154341,714,90977,46300,1,1,
536813942,716,656,6989,2,2,
332955146,718,99777,84031,2,2,
258643577,720,57481,44720,1,1,
1571830009,722,2933,5409,2,2,
2006772950,724,54022,82451,2,2,
2078432023,726,5873,43140,2,1,
1938186895,728,32171,20182,1,2,
1768408248,730,83677,80871,1,1,
1943990064,732,29038,57913,2,2,
517256062,734,24237,18602,2,2,
741608833,736,96733,95644,1,1,
117139002,738,95972,56333,2,2,
1991588518,740,71449,33375,2,2,
1426889623,742,31318,94064,1,1,
1761189160,744,24717,71106,2,2,
1108071999,746,28915,31795,2,2,
901344241,748,5468,8837,2,1,
1711199615,750,72121,69526,1,2,
419236880,752,29899,46568,2,1,
1848966452,754,28047,7257,2,2,
2102558620,756,78149,84299,1,2,
243597365,758,83609,44988,2,1,
2022549732,760,76394,22030,2,2,
485891786,762,57405,82719,1,2,
283343003,764,52785,59761,2,2,
1613562858,766,43351,20450,2,2,
1199259608,768,93392,97492,1,1,
1277209197,770,73067,58181,2,2,
1068875704,772,94535,35223,2,1,
489675451,774,17299,95912,1,2,
1191985784,776,41789,72954,2,2,
1806442603,778,34601,33643,2,1,
1954231747,780,46099,10685,1,2,
1454012596,782,59876,71374,2,2,
1123151597,784,75733,48416,2,1,
1885313414,786,43141,9105,1,2,
2138728441,788,87540,86147,2,1,
400171277,790,71818,46836,2,2,
32264180,792,80335,23878,1,2,
598032417,794,26849,84567,2,1,
823769608,796,61898,61609,2,2,
1276584723,798,24271,22298,1,2,
694277748,800,35981,99340,2,1,
1382190101,802,72598,60029,2,2,
1773751106,804,54830,37071,1,2,
1337569194,806,64167,97760,2,1,
1430568580,808,69726,58449,2,2,
1090081143,810,32880,35491,1,1,
1503700651,812,85321,96180,2,2,
1382921265,814,547,73222,2,2,
753651964,816,10004,33911,1,1,
814659194,818,40984,10953,2,2,
2035993573,820,16469,71642,2,2,
2037594004,822,30774,48684,2,1,
1624852956,824,92459,9373,2,2,
2127630378,826,70739,86415,2,1,
1667201718,828,33956,47104,2,2,
647877144,830,96489,24146,1,2,
806453912,832,38976,84835,2,1,
1238873438,834,47984,61877,1,2,
1595795873,836,21047,22566,2,2,
842189664,838,78314,99608,2,2,
1017288165,840,65544,60297,1,2,
1987237952,842,50059,37339,2,1,
126781049,844,91204,98028,2,2,
113478490,846,6749,75070,2,2,
407664186,848,68087,35759,1,1,
1453426011,850,55569,12801,2,2,
1899054325,852,26213,73490,2,2,
1091837691,854,85015,50532,1,1,
1198644273,856,21222,11221,2,2,
1700494857,858,19225,88263,2,1,
511349858,860,2169,48952,1,1,
2080807182,862,20808,25994,2,2,
1864389259,864,55947,86683,2,1,
105615780,866,79590,63725,1,2,
730015977,868,74378,24414,2,2,
787102190,870,42721,1456,2,1,
1526150595,872,15456,62145,1,2,
1560823200,874,16613,39187,1,2,
55413602,876,37818,99876,2,1,
562339132,878,31503,76918,1,2,
138049273,880,10656,37607,15,1,
416476144,882,28203,14649,2,2,
1410741212,884,98583,75338,2,2,
549490661,886,24066,52380,1,1,
195625781,888,23541,13069,2,2,
1889247331,890,77843,90111,2,1,
1887649049,892,17522,50800,1,2,
67698437,894,66318,27842,2,2,
1388341613,896,62241,88531,2,1,
1710042417,898,18882,49220,1,2,
1314556167,900,84850,26262,2,2,
1497442643,902,87902,86951,2,1,
90053488,904,46239,63993,1,2,
395551643,906,68240,24682,2,1,
656374752,908,34379,1724,1,2,
619325375,910,87231,62413,2,2,
79253084,912,58794,39455,2,1,
1404382941,914,62250,144,1,2,
2107144623,916,51351,77186,2,2,
1158418273,918,49905,37875,2,1,
229044034,920,60076,14917,1,2,
1144566938,922,50820,75606,1,2,
1569942917,924,44739,52648,2,2,
1110526361,926,91697,13337,2,2,
1134980303,928,75615,90379,1,1,
2060602981,930,41765,51068,2,2,
774062567,932,54673,28110,2,2,
371096297,934,71533,88799,1,1,
1743197686,936,6686,65841,2,2,
217541152,938,8881,26530,1,1,
793578007,940,62544,3572,2,2,
15049505,942,22883,64261,2,2,
691771367,944,10513,41303,1,1,
524783235,946,19000,1992,2,2,
827247593,948,5954,79034,2,2,
1111278020,950,67765,39723,1,1,
1236795451,952,80346,16765,2,2,
1042227209,954,21403,77454,2,2,
509730514,956,73243,54496,1,1,
498474268,958,85491,15185,1,2,
260815399,960,19504,92227,2,2,
1257431701,962,87652,52916,2,1,
783324466,964,45777,29958,1,2,
1726792235,966,53261,90647,2,1,
2106478348,968,17490,67689,1,2,
103643712,970,62883,28378,2,2,
406642050,972,87247,5420,2,1,
672758489,974,67388,66109,2,2,
1340352087,976,69394,43151,1,2,
459710673,978,59217,3840,2,2,
88801796,980,27181,80882,1,2,
794920215,982,58253,41571,2,1,
343253861,984,70839,2260,2,2,
169488631,986,50011,79302,2,2,
1203698546,988,80302,39991,2,1,
1308526288,990,75275,17033,1,2,
1280603673,992,2263,77722,2,2,
859371642,994,75629,54764,3,1,
132699113,996,73651,15453,2,2,
143838228,998,96911,92495,1,2,
173904918,1000,64414,53184,1,1,
50545169,1002,43107,30226,2,2,
559625096,1004,89238,90915,2,1,
2069419043,1006,37448,67957,2,2,
2037654848,1008,82428,28646,1,2,
896086769,1010,53164,5688,2,1,
1625259028,1012,10986,66377,2,2,
1242913745,1014,65328,43419,2,2,
1407623292,1016,64219,4108,1,1,
576399976,1018,30110,81150,2,2,
1458803539,1020,80719,41839,2,2,
1184875845,1022,65285,18881,1,1,
1018040214,1024,29582,79570,2,2,
1182676810,1026,65631,56612,2,2,
1183402460,1028,46468,17301,1,1,
658769217,1030,17508,94343,1,2,
30297518,1032,8308,55032,2,2,
1471997823,1034,2953,32074,1,1,
2032546690,1036,97034,92763,1,2,
881795913,1038,47615,69805,1,2,
1359759323,1040,6137,30494,1,1,
1323297049,1042,42177,7536,2,2,
1731143734,1044,56529,68225,2,1,
1861562062,1046,62992,45267,1,2,
1328878071,1048,63876,5956,2,2,
704140599,1050,31749,82998,2,1,
237563184,1052,45104,43687,1,2,
2122352194,1054,76779,20729,2,2,
1477875694,1056,36925,81418,1,1,
881092822,1058,71376,58460,3,2,
1103300106,1060,77707,19149,2,1,
2060240786,1062,78647,96191,2,2,
1352826861,1064,55809,56880,2,2,
591905715,1066,99832,33922,2,1,
891695139,1068,95385,94611,2,2,
871932570,1070,43480,71653,2,1,
1305540161,1072,93020,32342,1,2,
902496161,1074,4922,93031,2,2,
531748266,1076,21985,70073,1,1,
553194707,1078,61276,30762,3,2,
1166368731,1080,5703,7804,2,1,
1880580957,1082,2597,68493,1,2,
1875464110,1084,77935,45535,2,2,
176021240,1086,76328,6224,2,1,
81121942,1088,78745,83266,2,2,
1840565162,1090,14295,43955,2,1,
688383409,1092,696,20997,2,2,
1099839505,1094,93822,81686,2,2,
1051549960,1096,39559,58728,1,1,
868864110,1098,41481,19417,1,2,
187774320,1100,21490,96459,2,1,
1395405407,1102,86063,57148,2,2,
1407910857,1104,69582,34190,2,2,
950252916,1106,90245,94879,1,1,
717261410,1108,74433,71921,2,2,
1247796004,1110,43450,32610,2,1,
125108586,1112,38070,9652,2,2,
585463120,1114,22113,70341,2,2,
1295556500,1116,35973,47383,2,1,
2007611261,1118,18393,8072,2,2,
2057629499,1120,38202,85114,1,2,
399299470,1122,71540,45803,1,1,
502391764,1124,83331,22845,2,2,
666541590,1126,60949,83534,1,1,
1006300087,1128,35693,60576,1,2,
1165872700,1130,78235,21265,2,2,
963937996,1132,29011,98307,2,1,
494961599,1134,97571,58996,2,2,
437136698,1136,32479,36038,2,2,
1309537044,1138,74525,96727,2,1,
797378330,1140,41588,73769,1,2,
329551789,1142,36834,34458,2,1,
847993592,1144,90274,11500,2,2,
1273987292,1146,92379,72189,2,2,
1690705239,1148,55628,49231,2,1,
1608716681,1150,7157,9920,1,2,
670611381,1152,62447,86962,2,1,
606065089,1154,75199,47651,2,2,
1198821208,1156,41939,24693,2,2,
1334172418,1158,35850,85382,1,2,
231966677,1160,17159,46071,2,2,
1513942461,1162,21069,23113,1,1,
75955652,1164,61731,83802,2,2,
118960096,1166,34453,60844,2,2,
1641788003,1168,38975,21533,1,1,
854559970,1170,74141,98575,2,2,
292146215,1172,89976,59264,2,1,
654109255,1174,71114,36306,2,2,
703353839,1176,64500,96995,2,2,
2019527791,1178,63739,74037,1,1,
1151502639,1180,64038,34726,2,2,
358726288,1182,23735,11768,2,2,
1882758343,1184,24665,72457,2,2,
615571409,1186,11521,49499,2,2,
456844248,1188,1385,10188,1,1,
398639915,1190,4089,87230,2,2,
2128462585,1192,30151,47919,2,2,
1236860176,1194,59689,24961,2,1,
1479236151,1196,49385,85650,1,2,
1731178419,1198,88970,62692,1,2,
426244619,1200,12960,23381,1,2,
2174559,1202,15436,423,2,2,
1136558740,1204,28526,61112,2,1,
930916678,1206,95306,38154,2,2,
716301982,1208,64555,98843,2,2,
1595802946,1210,47431,75885,2,1,
1343955080,1212,39198,36574,2,2,
584351126,1214,64152,13616,2,2,
1632161054,1216,11333,74305,1,1,
523141368,1218,8542,51347,1,2,
1527185932,1220,54345,12036,2,1,
2111144281,1222,51528,89078,2,2,
1783269092,1224,12604,49767,2,2,
2073767220,1226,74084,26809,2,1,
1196353618,1228,45408,87498,1,2,
1089186155,1230,67925,64540,2,2,
1327889910,1232,9283,25229,1,1,
1408581842,1234,32068,2271,1,2,
2004696110,1236,28134,62960,2,1,
1614015259,1238,33385,40002,2,2,
789648540,1240,20081,691,2,2,
136305486,1242,15411,77733,2,1,
54465820,1244,44256,38422,1,2,
169594354,1246,85021,15464,2,2,
852535943,1248,77002,76153,1,1,
216859630,1250,55480,36842,2,2,
184434454,1252,70732,13884,2,1,
825743722,1254,23711,74573,2,2,
1599759788,1256,81469,51615,1,2,
1953567711,1258,56657,12304,1,1,
429787182,1260,45274,89346,2,2,
1661488418,1262,55083,50035,1,2,
1934939654,1264,18097,27077,2,1,
1846630231,1266,33518,87766,2,2,
419078112,1268,10512,64808,2,1,
1791351648,1270,43938,25497,2,2,
1328820345,1272,71022,2539,2,2,
817599175,1274,82364,63228,2,1,
1636258939,1276,41997,40270,1,2,
1799558752,1278,10854,959,2,2,
1325050613,1280,24795,78001,2,2,
1627591606,1282,64916,38690,2,2,
1200179735,1284,86947,15732,2,2,
611901412,1286,72903,76421,1,2,
16218213,1288,25937,53463,2,2,
1079490613,1290,18188,14152,1,2,
681463229,1292,16790,91194,1,2,
1622438510,1294,34843,51883,2,2,
669452001,1296,81408,28925,2,1,
543130312,1298,24522,89614,1,2,
303318485,1300,86265,66656,1,2,
420920256,1302,87828,27345,2,1,
833498730,1304,23764,4387,2,2,
786808507,1306,58501,65076,1,2,
2060623893,1308,53042,42118,2,1,
1659396240,1310,30515,2807,2,2,
1338765885,1312,28208,79849,1,1,
2118480916,1314,66586,40538,2,2,
1183433429,1316,70255,17580,2,2,
674063656,1318,35943,78269,1,1,
1293990159,1320,53249,55311,2,2,
1110061335,1322,11210,16000,1,2,
1842821398,1324,8395,93042,1,2,
487331420,1326,14108,53731,2,2,
1593844937,1328,75045,30773,2,1,
908059837,1330,83407,91462,1,2,
2075959547,1332,20681,68504,2,2,
874791778,1334,33093,29193,2,1,
1531437132,1336,95249,89882,1,2,
803053694,1338,28130,66924,2,2,
1231927460,1340,63884,27613,2,1,
517261111,1342,55035,4655,2,2,
882211224,1344,85755,65344,1,1,
2137624286,1346,57621,42386,2,2,
1042529720,1348,60322,3075,2,2,
762516512,1350,7088,80117,1,1,
513298615,1352,69749,40806,2,2,
84705921,1354,18493,17848,2,2,
1095079861,1356,2386,78537,1,1,
1788790039,1358,33941,55579,2,2,
155332762,1360,88453,16268,2,1,
1653005100,1362,28149,93310,1,1,
1861760841,1364,5024,53999,2,2,
1713792441,1366,12841,31041,2,1,
1913018927,1368,17731,91730,1,2,
89464407,1370,26730,68772,2,2,
958454900,1372,35718,29461,2,1,
1985454950,1374,75130,6503,1,2,
627733573,1376,24941,67192,2,2,
1727362246,1378,14384,44234,2,1,
1908801519,1380,72186,4923,1,2,
394138927,1382,62068,81965,2,1,
2077123445,1384,51835,42654,2,2,
134259565,1386,83672,19696,1,2,
162103400,1388,70911,80385,2,1,
125986698,1390,2273,57427,2,2,
1032762320,1392,54702,18116,1,1,
1517372070,1394,59519,95158,2,2,
1385248789,1396,13628,55847,2,2,
976007040,1398,31969,32889,1,1,
236315243,1400,69413,93578,2,2,
1745659458,1402,20871,70620,2,2,
1269647876,1404,41143,31309,1,1,
2063046465,1406,50914,8351,2,2,
1621489669,1408,12972,69040,2,1,
142963411,1410,40185,46082,1,2,
748552258,1412,65493,6771,2,2,
152014665,1414,30538,83813,1,1,
1886539358,1416,91451,44502,1,2,
348977933,1418,61666,21544,2,2,
1255609779,1420,20523,82233,2,1,
2105751202,1422,72372,42922,1,2,
1817242030,1424,24807,19964,2,1,
135238272,1426,86012,80653,2,2,
1022173220,1428,39794,57695,1,2,
1006383130,1430,45534,18384,2,1,
1584773725,1432,48366,95426,2,2,
1824872749,1434,36959,56115,1,1,
1056707529,1436,32322,33157,1,2,
387670881,1438,45501,93846,2,2,
1611362459,1440,7898,70888,2,1,
652804535,1442,90795,31577,2,2,
8510585,1444,34269,8619,1,2,
1830239754,1446,61189,69308,2,1,
932184432,1448,93296,46350,15,2,
432554099,1450,41202,7039,2,2,
887256715,1452,65882,84081,2,2,
357541254,1454,626,44770,1,2,
1084841172,1456,7138,21812,2,1,
735557979,1458,76987,82501,2,2,
1419903551,1460,37312,59543,2,2,
1838300263,1462,84531,20232,1,1,
61706126,1464,10528,97274,2,2,
2070382471,1466,18560,57963,2,2,
1379818417,1468,30233,35005,2,2,
1301497972,1470,45283,95694,1,2,
268003847,1472,20907,72736,2,1,
32368709,1474,8960,33425,1,2,
1343086038,1476,37874,10467,2,2,
1809031606,1478,52316,71156,2,1,
439671679,1480,52641,48198,1,2,
430104681,1482,55924,8887,1,1,
625776715,1484,15779,85929,1,2,
2028415243,1486,66350,46618,2,2,
453375956,1488,52383,23660,2,1,
259553274,1490,90633,84349,1,2,
579428613,1492,83109,61391,2,2,
523297379,1494,4373,22080,2,1,
629302842,1496,48628,99122,1,2,
370122479,1498,23425,59811,2,1,
1989118714,1500,45398,36853,2,2,
137223674,1502,61634,97542,2,2,
1073701205,1504,28876,74584,2,1,
86219628,1506,65433,35273,2,2,
742837872,1508,82707,12315,2,1,
1724290158,1510,33365,73004,1,2,
421115326,1512,8027,33693,1,2,
1943121764,1514,3050,10735,2,1,
573930355,1516,34819,71424,2,2,
1498204295,1518,55919,48466,1,1,
1548582348,1520,1842,9155,1,2,
1932398650,1522,19308,86197,2,2,
1413584611,1524,58349,46886,1,1,
892983501,1526,53833,23928,1,2,
176000160,1528,12671,84617,2,2,
875272472,1530,50330,61659,2,1,
603347444,1532,54472,22348,2,2,
1727982863,1534,61685,99390,1,1,
581907650,1536,14176,60079,1,2,
311295236,1538,83265,37121,1,2,
2029016923,1540,72452,97810,2,1,
2116970849,1542,11283,74852,2,2,
1053358193,1544,78227,35541,1,1,
1308194433,1546,72691,12583,2,2,
1554369961,1548,18043,73272,2,2,
419142519,1550,65010,50314,2,2,
480138128,1552,94669,11003,2,2,
309476556,1554,61110,88045,2,1,
465022098,1556,95327,48734,1,2,
1177490844,1558,81332,25776,2,2,
112790637,1560,2396,86465,2,2,
146256845,1562,43040,63507,2,2,
869100267,1564,19333,24196,2,1,
1418793183,1566,11697,1238,2,2,
